product_id,category,brand,base_price,launch_date,is_premium
1014,Sports,Brand_8,84.39,2023-03-11,1
1015,Sports,Brand_60,82.3,2021-09-27,1
1016,Grocery,Brand_82,12.13,2021-03-02,0
1017,Grocery,Brand_64,24.85,2023-02-24,0
1018,Fashion,Brand_76,23.41,2022-10-01,0
1019,Electronics,Brand_36,68.28,2021-11-25,1
1020,Sports,Brand_53,91.71,2023-06-05,1
1021,Beauty,Brand_98,19.69,2023-09-09,0
1022,Grocery,Brand_84,16.56,2021-12-26,0
1023,Fashion,Brand_60,58.01,2021-01-05,0
1024,Fashion,Brand_22,71.58,2023-12-23,1
1025,Fashion,Brand_31,97.87,2022-08-18,1
1026,Sports,Brand_3,103.17,2022-12-11,1
1027,Fashion,Brand_72,78.14,2021-01-22,1
1028,Electronics,Brand_39,137.04,2021-04-02,1
1029,Home,Brand_6,36.26,2021-04-11,0
1030,Sports,Brand_34,37.24,2022-09-03,0
1031,Grocery,Brand_88,12.97,2021-04-29,0
1032,Beauty,Brand_63,21.92,2023-10-06,0
1033,Fashion,Brand_14,155.07,2021-08-31,1
1034,Sports,Brand_72,92.46,2021-11-28,1
1035,Sports,Brand_78,62.29,2021-04-03,1
1036,Fashion,Brand_58,63.52,2021-12-12,1
1037,Fashion,Brand_100,67.95,2023-12-09,1
1038,Beauty,Brand_79,24.92,2021-03-05,0
1039,Electronics,Brand_64,81.91,2021-08-14,1
1040,Sports,Brand_2,95.18,2021-12-20,1
1041,Electronics,Brand_70,177.68,2023-03-14,1
1042,Sports,Brand_85,118.46,2021-10-22,1
1043,Grocery,Brand_65,9.73,2023-10-23,0
1044,Electronics,Brand_61,72.15,2022-06-24,1
1045,Electronics,Brand_82,75.63,2023-05-06,1
1046,Home,Brand_15,48.73,2021-12-20,0
1047,Electronics,Brand_48,122.73,2022-05-26,1
1048,Sports,Brand_22,81.23,2021-06-12,1
1049,Electronics,Brand_82,148.9,2023-02-16,1
1050,Home,Brand_35,114.93,2023-06-07,1
1051,Grocery,Brand_61,13.82,2022-05-01,0
1052,Grocery,Brand_75,21.82,2021-06-25,0
1053,Grocery,Brand_74,17.25,2021-10-20,0
1054,Grocery,Brand_70,27.72,2021-03-17,0
1055,Electronics,Brand_73,55.93,2022-10-12,0
1056,Home,Brand_3,61.56,2021-08-15,1
1057,Fashion,Brand_8,30.0,2023-10-29,0
1058,Electronics,Brand_89,109.04,2023-08-06,1
1059,Beauty,Brand_64,21.02,2021-01-18,0
1060,Fashion,Brand_4,107.44,2021-06-18,1
1061,Home,Brand_68,143.14,2022-01-27,1
1062,Fashion,Brand_24,19.32,2023-10-23,0
1063,Beauty,Brand_50,22.68,2023-05-11,0
1064,Electronics,Brand_93,160.08,2023-03-17,1
1065,Beauty,Brand_52,38.77,2023-11-17,0
1066,Sports,Brand_21,54.53,2021-05-18,0
1067,Beauty,Brand_85,33.65,2022-09-28,0
1068,Beauty,Brand_28,30.27,2021-11-06,0
1069,Grocery,Brand_62,10.99,2021-09-01,0
1070,Home,Brand_50,109.87,2021-03-22,1
1071,Fashion,Brand_78,69.72,2023-03-10,1
1072,Home,Brand_31,48.95,2021-06-01,0
1073,Fashion,Brand_56,56.63,2022-08-17,0
1074,Beauty,Brand_13,20.91,2022-12-10,0
1075,Beauty,Brand_51,87.72,2023-02-22,1
1076,Fashion,Brand_23,37.29,2023-10-22,0
1077,Grocery,Brand_21,12.8,2023-12-22,0
1078,Beauty,Brand_61,41.82,2022-11-14,0
1079,Home,Brand_58,68.17,2022-08-15,1
1080,Sports,Brand_92,39.31,2023-12-26,0
1081,Electronics,Brand_100,218.38,2021-03-22,1
1082,Fashion,Brand_22,50.24,2023-10-31,0
1083,Grocery,Brand_3,13.89,2023-10-21,0
1084,Sports,Brand_52,169.51,2022-07-11,1
1085,Grocery,Brand_12,33.0,2023-01-04,0
1086,Sports,Brand_49,133.65,2022-08-12,1
1087,Beauty,Brand_82,21.32,2022-03-06,0
1088,Fashion,Brand_72,60.06,2022-11-16,0
1089,Electronics,Brand_2,242.28,2022-02-16,1
1090,Electronics,Brand_94,109.68,2022-12-05,1
1091,Fashion,Brand_42,26.0,2022-10-04,0
1092,Beauty,Brand_23,27.83,2021-03-14,0
1093,Electronics,Brand_18,71.1,2023-11-07,1
1094,Electronics,Brand_80,119.03,2023-03-02,1
1095,Electronics,Brand_74,156.37,2023-10-25,1
1096,Fashion,Brand_17,29.11,2022-07-20,0
1097,Grocery,Brand_69,13.06,2023-08-05,0
1098,Grocery,Brand_4,17.48,2022-10-20,0
1099,Electronics,Brand_15,123.87,2023-08-13,1
1100,Home,Brand_59,219.64,2022-03-09,1
1101,Fashion,Brand_17,31.37,2022-07-28,0
1102,Electronics,Brand_23,155.8,2022-03-26,1
1103,Fashion,Brand_44,32.64,2023-11-28,0
1104,Sports,Brand_50,50.01,2023-07-04,0
1105,Fashion,Brand_42,48.87,2023-03-04,0
1106,Fashion,Brand_71,50.97,2021-08-18,0
1107,Home,Brand_4,98.66,2023-07-02,1
1108,Home,Brand_95,116.16,2021-09-30,1
1109,Home,Brand_32,128.01,2021-09-26,1
1110,Beauty,Brand_89,29.13,2021-04-12,0
1111,Home,Brand_54,69.32,2022-05-25,1
1112,Grocery,Brand_6,43.2,2021-06-19,0
1113,Electronics,Brand_70,162.37,2021-05-07,1
1114,Sports,Brand_19,40.45,2021-05-26,0
1115,Fashion,Brand_58,36.49,2021-03-31,0
1116,Fashion,Brand_75,86.99,2022-05-02,1
1117,Fashion,Brand_34,99.89,2021-12-01,1
1118,Grocery,Brand_11,15.27,2021-12-05,0
1119,Home,Brand_52,83.74,2023-04-02,1
1120,Home,Brand_74,86.41,2021-11-06,1
1121,Sports,Brand_100,36.38,2022-10-24,0
1122,Home,Brand_58,55.07,2021-03-25,0
1123,Grocery,Brand_18,8.03,2022-04-29,0
1124,Fashion,Brand_29,54.03,2022-11-24,0
1125,Grocery,Brand_31,23.27,2023-06-25,0
1126,Fashion,Brand_51,22.3,2022-07-01,0
1127,Electronics,Brand_20,109.56,2021-05-01,1
1128,Fashion,Brand_68,48.44,2023-09-18,0
1129,Home,Brand_32,66.66,2021-10-08,1
1130,Fashion,Brand_95,30.16,2022-05-27,0
1131,Electronics,Brand_7,98.22,2022-05-20,1
1132,Sports,Brand_42,106.22,2022-01-22,1
1133,Grocery,Brand_77,9.37,2022-04-02,0
1134,Fashion,Brand_39,71.8,2023-04-20,1
1135,Fashion,Brand_19,88.24,2021-04-24,1
1136,Fashion,Brand_72,28.4,2022-10-07,0
1137,Electronics,Brand_1,83.59,2023-09-10,1
1138,Fashion,Brand_2,100.71,2021-05-17,1
1139,Fashion,Brand_83,23.85,2023-11-16,0
1140,Electronics,Brand_79,105.94,2021-10-18,1
1141,Electronics,Brand_72,143.6,2023-08-29,1
1142,Home,Brand_18,141.52,2023-04-17,1
1143,Fashion,Brand_18,59.19,2021-02-01,0
1144,Sports,Brand_87,65.76,2022-05-29,1
1145,Fashion,Brand_51,52.22,2022-07-21,0
1146,Home,Brand_76,101.44,2021-01-31,1
1147,Fashion,Brand_76,53.62,2023-07-22,0
1148,Grocery,Brand_80,19.18,2021-10-24,0
1149,Fashion,Brand_58,78.16,2023-09-05,1
1150,Electronics,Brand_38,87.97,2021-04-10,1
1151,Electronics,Brand_24,151.68,2021-04-11,1
1152,Grocery,Brand_89,15.71,2021-11-05,0
1153,Electronics,Brand_19,78.16,2021-12-03,1
1154,Sports,Brand_50,35.05,2021-04-08,0
1155,Grocery,Brand_89,9.43,2021-07-03,0
1156,Electronics,Brand_60,156.43,2021-01-24,1
1157,Grocery,Brand_27,13.42,2021-07-03,0
1158,Electronics,Brand_48,146.38,2023-12-29,1
1159,Beauty,Brand_89,15.56,2021-06-28,0
1160,Home,Brand_34,91.14,2021-05-08,1
1161,Electronics,Brand_68,76.12,2022-11-10,1
1162,Electronics,Brand_50,73.01,2023-03-14,1
1163,Sports,Brand_75,66.24,2021-08-08,1
1164,Electronics,Brand_61,251.74,2022-09-27,1
1165,Sports,Brand_44,36.89,2023-03-19,0
1166,Home,Brand_71,77.63,2021-07-04,1
1167,Grocery,Brand_77,17.92,2022-05-10,0
1168,Fashion,Brand_96,32.52,2023-10-12,0
1169,Electronics,Brand_95,99.87,2023-08-14,1
1170,Grocery,Brand_49,23.4,2022-11-06,0
1171,Fashion,Brand_9,57.89,2021-12-24,0
1172,Home,Brand_52,125.42,2021-10-29,1
1173,Electronics,Brand_77,140.43,2022-01-27,1
1174,Sports,Brand_84,101.99,2023-07-01,1
1175,Fashion,Brand_24,41.52,2021-10-15,0
1176,Sports,Brand_74,110.37,2021-12-15,1
1177,Beauty,Brand_97,41.65,2021-08-24,0
1178,Electronics,Brand_89,90.79,2021-03-18,1
1179,Home,Brand_23,147.81,2023-12-26,1
1180,Electronics,Brand_38,67.05,2021-08-24,1
1181,Beauty,Brand_22,26.85,2023-05-05,0
1182,Fashion,Brand_22,65.95,2022-08-07,1
1183,Electronics,Brand_61,75.43,2021-10-15,1
1184,Electronics,Brand_35,53.72,2022-07-28,0
1185,Electronics,Brand_80,306.19,2021-04-14,1
1186,Beauty,Brand_93,27.35,2021-09-26,0
1187,Fashion,Brand_66,70.27,2021-06-23,1
1188,Fashion,Brand_20,40.4,2022-04-06,0
1189,Beauty,Brand_83,23.91,2023-09-08,0
1190,Fashion,Brand_17,99.37,2021-03-02,1
1191,Fashion,Brand_57,23.63,2023-09-08,0
1192,Electronics,Brand_33,117.03,2022-11-06,1
1193,Home,Brand_70,49.26,2021-01-10,0
1194,Electronics,Brand_83,67.41,2021-03-20,1
1195,Fashion,Brand_56,40.29,2021-01-22,0
1196,Beauty,Brand_54,49.56,2023-10-04,0
1197,Home,Brand_59,87.28,2021-06-09,1
1198,Home,Brand_75,92.04,2022-11-20,1
1199,Beauty,Brand_42,44.46,2023-10-23,0
1200,Grocery,Brand_46,21.42,2021-01-21,0
1201,Fashion,Brand_100,47.81,2023-07-03,0
1202,Sports,Brand_79,60.2,2021-09-14,0
1203,Home,Brand_7,55.02,2022-11-27,0
1204,Beauty,Brand_37,20.95,2023-10-14,0
1205,Beauty,Brand_75,36.1,2023-04-07,0
1206,Grocery,Brand_66,14.9,2022-08-27,0
1207,Beauty,Brand_96,24.35,2022-03-21,0
1208,Grocery,Brand_2,25.42,2021-04-11,0
1209,Grocery,Brand_27,14.72,2022-07-22,0
1210,Fashion,Brand_100,38.65,2023-02-15,0
1211,Home,Brand_77,67.95,2022-12-01,1
1212,Beauty,Brand_84,17.18,2023-12-06,0
1213,Fashion,Brand_100,79.31,2023-06-22,1
1214,Home,Brand_29,37.51,2023-10-21,0
1215,Beauty,Brand_86,15.33,2021-08-07,0
1216,Electronics,Brand_26,98.99,2022-01-02,1
1217,Fashion,Brand_7,38.12,2022-10-24,0
1218,Home,Brand_98,111.42,2022-02-19,1
1219,Electronics,Brand_3,181.9,2023-07-09,1
1220,Fashion,Brand_30,61.33,2021-10-11,1
1221,Sports,Brand_7,49.85,2023-03-25,0
1222,Grocery,Brand_46,15.91,2021-09-26,0
1223,Home,Brand_10,83.5,2021-04-03,1
1224,Electronics,Brand_1,104.85,2023-10-23,1
1225,Home,Brand_98,84.9,2023-12-04,1
1226,Electronics,Brand_87,191.18,2022-02-24,1
1227,Electronics,Brand_45,92.27,2023-06-26,1
1228,Home,Brand_41,116.83,2023-11-15,1
1229,Grocery,Brand_63,17.23,2023-08-05,0
1230,Electronics,Brand_71,189.65,2023-11-25,1
1231,Electronics,Brand_26,103.2,2023-06-18,1
1232,Sports,Brand_85,174.13,2022-10-09,1
1233,Beauty,Brand_66,58.19,2022-12-02,0
1234,Grocery,Brand_86,20.53,2023-08-14,0
1235,Home,Brand_74,48.0,2022-06-17,0
1236,Home,Brand_87,92.83,2021-08-31,1
1237,Home,Brand_66,52.12,2021-03-14,0
1238,Electronics,Brand_95,118.41,2021-04-27,1
1239,Electronics,Brand_31,195.16,2023-01-07,1
1240,Electronics,Brand_54,129.44,2022-07-09,1
1241,Electronics,Brand_85,151.41,2021-11-15,1
1242,Grocery,Brand_66,15.75,2022-09-23,0
1243,Fashion,Brand_90,48.26,2022-05-09,0
1244,Sports,Brand_84,75.27,2022-10-26,1
1245,Grocery,Brand_95,16.54,2023-12-12,0
1246,Home,Brand_56,52.95,2022-01-08,0
1247,Electronics,Brand_14,79.94,2021-10-08,1
1248,Home,Brand_63,69.92,2022-01-20,1
1249,Home,Brand_6,198.92,2021-06-03,1
1250,Electronics,Brand_44,126.17,2021-08-30,1
1251,Home,Brand_75,31.47,2023-12-14,0
1252,Sports,Brand_44,53.46,2022-03-20,0
1253,Home,Brand_22,113.23,2021-08-31,1
1254,Grocery,Brand_75,16.66,2022-03-20,0
1255,Electronics,Brand_29,179.56,2023-09-05,1
1256,Beauty,Brand_64,36.77,2023-02-09,0
1257,Beauty,Brand_88,88.05,2021-06-24,1
1258,Electronics,Brand_18,107.56,2021-08-31,1
1259,Electronics,Brand_69,101.64,2023-02-25,1
1260,Fashion,Brand_82,30.97,2023-05-03,0
1261,Home,Brand_72,67.89,2022-07-08,1
1262,Home,Brand_36,43.84,2022-10-25,0
1263,Fashion,Brand_83,46.73,2021-09-13,0
1264,Grocery,Brand_94,14.63,2021-08-30,0
1265,Fashion,Brand_18,76.17,2022-03-07,1
1266,Grocery,Brand_39,14.93,2023-09-09,0
1267,Home,Brand_8,35.13,2023-10-03,0
1268,Beauty,Brand_23,69.93,2023-07-22,1
1269,Fashion,Brand_82,37.28,2023-07-06,0
1270,Home,Brand_43,44.52,2022-10-27,0
1271,Home,Brand_81,56.6,2022-11-07,0
1272,Fashion,Brand_71,62.82,2022-08-20,1
1273,Home,Brand_84,78.77,2021-01-22,1
1274,Electronics,Brand_91,94.36,2023-03-04,1
1275,Sports,Brand_82,77.22,2022-10-07,1
1276,Electronics,Brand_42,65.17,2021-08-25,1
1277,Home,Brand_95,149.88,2021-06-09,1
1278,Fashion,Brand_87,36.72,2022-02-25,0
1279,Grocery,Brand_15,9.81,2023-11-01,0
1280,Electronics,Brand_9,205.18,2021-10-23,1
1281,Electronics,Brand_48,133.83,2023-06-23,1
1282,Grocery,Brand_86,18.65,2021-06-20,0
1283,Home,Brand_71,63.43,2022-05-08,1
1284,Grocery,Brand_81,8.71,2022-12-20,0
1285,Electronics,Brand_18,125.24,2022-10-26,1
1286,Grocery,Brand_74,13.4,2023-03-30,0
1287,Electronics,Brand_54,69.44,2022-08-12,1
1288,Fashion,Brand_13,36.79,2023-09-29,0
1289,Fashion,Brand_46,54.43,2022-11-17,0
1290,Home,Brand_16,106.48,2022-05-09,1
1291,Fashion,Brand_14,46.33,2021-05-28,0
1292,Sports,Brand_45,57.51,2022-12-21,0
1293,Grocery,Brand_16,8.29,2022-05-17,0
1294,Sports,Brand_47,54.57,2021-11-12,0
1295,Grocery,Brand_20,22.12,2022-02-27,0
1296,Fashion,Brand_35,36.95,2022-12-30,0
1297,Grocery,Brand_54,13.9,2022-10-26,0
1298,Beauty,Brand_83,26.65,2022-06-06,0
1299,Electronics,Brand_81,227.99,2023-09-20,1
1300,Home,Brand_51,76.17,2021-07-24,1
1301,Fashion,Brand_59,28.14,2021-04-26,0
1302,Sports,Brand_65,66.11,2021-10-19,1
1303,Sports,Brand_33,87.5,2022-12-10,1
1304,Home,Brand_17,138.08,2021-11-20,1
1305,Sports,Brand_1,86.52,2022-05-30,1
1306,Sports,Brand_29,50.11,2021-12-30,0
1307,Fashion,Brand_98,64.28,2021-07-25,1
1308,Fashion,Brand_85,140.86,2022-11-05,1
1309,Electronics,Brand_58,164.88,2022-05-05,1
1310,Electronics,Brand_81,72.78,2021-03-28,1
1311,Beauty,Brand_17,36.39,2022-09-28,0
1312,Electronics,Brand_42,147.79,2021-01-09,1
1313,Home,Brand_59,92.37,2021-03-13,1
1314,Beauty,Brand_32,54.35,2021-09-09,0
1315,Grocery,Brand_58,7.39,2022-12-23,0
1316,Sports,Brand_6,111.46,2022-01-30,1
1317,Grocery,Brand_98,20.1,2022-10-18,0
1318,Beauty,Brand_4,40.65,2023-07-16,0
1319,Sports,Brand_32,29.75,2022-04-17,0
1320,Fashion,Brand_25,23.57,2023-07-17,0
1321,Electronics,Brand_72,139.92,2021-05-13,1
1322,Beauty,Brand_15,16.98,2023-08-19,0
1323,Sports,Brand_35,76.45,2021-05-28,1
1324,Electronics,Brand_64,161.28,2023-08-18,1
1325,Home,Brand_15,92.65,2021-07-16,1
1326,Sports,Brand_42,104.63,2023-05-11,1
1327,Fashion,Brand_84,48.49,2022-11-20,0
1328,Electronics,Brand_71,252.91,2021-04-10,1
1329,Home,Brand_27,110.08,2021-08-05,1
1330,Home,Brand_45,161.46,2022-02-17,1
1331,Fashion,Brand_45,26.02,2021-07-03,0
1332,Electronics,Brand_27,48.12,2023-03-31,0
1333,Fashion,Brand_23,120.82,2021-03-20,1
1334,Home,Brand_37,39.22,2023-03-17,0
1335,Sports,Brand_88,60.41,2021-07-29,0
1336,Electronics,Brand_23,100.93,2021-05-02,1
1337,Electronics,Brand_23,171.13,2023-10-23,1
1338,Fashion,Brand_9,41.07,2022-09-15,0
1339,Beauty,Brand_31,30.32,2022-08-30,0
1340,Electronics,Brand_74,127.38,2021-09-18,1
1341,Electronics,Brand_76,108.74,2022-03-21,1
1342,Home,Brand_72,81.29,2023-07-01,1
1343,Electronics,Brand_58,157.69,2022-11-12,1
1344,Grocery,Brand_25,13.0,2023-10-02,0
1345,Beauty,Brand_47,27.03,2022-08-04,0
1346,Electronics,Brand_87,137.71,2023-08-04,1
1347,Sports,Brand_22,76.32,2021-05-25,1
1348,Home,Brand_27,111.58,2022-03-11,1
1349,Sports,Brand_10,64.49,2023-12-12,1
1350,Home,Brand_15,100.74,2023-04-16,1
1351,Beauty,Brand_24,16.04,2021-03-19,0
1352,Grocery,Brand_35,12.51,2021-01-27,0
1353,Electronics,Brand_7,162.77,2021-04-10,1
1354,Fashion,Brand_96,43.85,2023-11-01,0
1355,Electronics,Brand_81,170.78,2021-01-24,1
1356,Sports,Brand_77,72.63,2022-09-02,1
1357,Home,Brand_85,60.86,2021-06-11,0
1358,Beauty,Brand_76,35.12,2021-03-15,0
1359,Fashion,Brand_16,71.71,2022-03-02,1
1360,Sports,Brand_6,76.98,2022-01-22,1
1361,Fashion,Brand_81,80.84,2023-07-21,1
1362,Fashion,Brand_98,45.09,2023-11-17,0
1363,Fashion,Brand_38,47.25,2021-11-24,0
1364,Electronics,Brand_81,140.77,2023-01-30,1
1365,Grocery,Brand_60,9.4,2021-07-24,0
1366,Sports,Brand_80,89.33,2022-05-07,1
1367,Sports,Brand_30,56.62,2021-05-13,0
1368,Grocery,Brand_75,16.96,2023-09-13,0
1369,Grocery,Brand_53,19.54,2023-08-09,0
1370,Home,Brand_40,201.24,2023-11-30,1
1371,Electronics,Brand_85,104.98,2022-04-13,1
1372,Fashion,Brand_81,38.71,2023-06-17,0
1373,Sports,Brand_99,56.49,2022-08-20,0
1374,Home,Brand_12,50.49,2022-04-18,0
1375,Grocery,Brand_67,30.13,2023-10-25,0
1376,Electronics,Brand_29,102.8,2021-08-02,1
1377,Home,Brand_44,83.23,2022-08-26,1
1378,Sports,Brand_93,70.73,2023-03-08,1
1379,Sports,Brand_5,106.22,2021-07-16,1
1380,Grocery,Brand_69,10.14,2023-10-28,0
1381,Electronics,Brand_27,220.24,2023-05-10,1
1382,Sports,Brand_10,32.38,2021-08-12,0
1383,Electronics,Brand_97,74.8,2022-11-19,1
1384,Home,Brand_66,166.68,2023-04-28,1
1385,Fashion,Brand_76,63.19,2023-05-16,1
1386,Electronics,Brand_49,205.02,2021-10-05,1
1387,Electronics,Brand_75,106.34,2023-04-14,1
1388,Electronics,Brand_8,157.3,2021-06-05,1
1389,Home,Brand_92,91.41,2023-07-07,1
1390,Electronics,Brand_12,74.12,2022-08-18,1
1391,Beauty,Brand_7,39.82,2023-03-14,0
1392,Grocery,Brand_16,18.91,2022-10-08,0
1393,Electronics,Brand_20,172.04,2021-12-27,1
1394,Electronics,Brand_97,87.62,2023-02-05,1
1395,Home,Brand_52,90.59,2021-12-30,1
1396,Electronics,Brand_17,118.51,2023-05-19,1
1397,Fashion,Brand_88,15.45,2021-12-20,0
1398,Sports,Brand_2,71.61,2022-09-06,1
1399,Home,Brand_51,65.57,2021-01-02,1
1400,Beauty,Brand_100,49.22,2021-08-11,0
1401,Beauty,Brand_2,23.39,2022-12-06,0
1402,Grocery,Brand_22,11.62,2023-10-07,0
1403,Fashion,Brand_81,42.33,2022-10-27,0
1404,Beauty,Brand_31,19.78,2023-07-07,0
1405,Electronics,Brand_62,134.98,2023-06-05,1
1406,Grocery,Brand_95,15.22,2023-09-04,0
1407,Beauty,Brand_99,14.4,2021-10-20,0
1408,Electronics,Brand_39,151.33,2023-05-17,1
1409,Sports,Brand_17,97.84,2023-04-02,1
1410,Home,Brand_89,52.99,2021-05-18,0
1411,Grocery,Brand_49,13.76,2021-01-02,0
1412,Home,Brand_61,81.12,2022-12-13,1
1413,Fashion,Brand_34,52.91,2023-09-27,0
1414,Grocery,Brand_8,14.05,2023-10-09,0
1415,Fashion,Brand_81,43.53,2021-02-04,0
1416,Fashion,Brand_92,28.98,2021-11-21,0
1417,Sports,Brand_31,73.55,2023-04-26,1
1418,Sports,Brand_87,119.16,2021-05-27,1
1419,Electronics,Brand_54,96.23,2022-09-10,1
1420,Sports,Brand_89,128.96,2023-10-15,1
1421,Fashion,Brand_52,50.96,2022-02-08,0
1422,Sports,Brand_79,106.91,2022-10-21,1
1423,Fashion,Brand_2,105.35,2022-12-29,1
1424,Home,Brand_77,81.73,2021-03-03,1
1425,Home,Brand_85,79.62,2022-05-17,1
1426,Grocery,Brand_25,7.0,2023-12-08,0
1427,Beauty,Brand_89,13.74,2022-01-16,0
1428,Fashion,Brand_77,39.63,2022-08-31,0
1429,Electronics,Brand_50,203.41,2021-10-04,1
1430,Electronics,Brand_18,155.99,2022-04-23,1
1431,Fashion,Brand_6,50.23,2021-04-04,0
1432,Sports,Brand_52,55.65,2021-04-24,0
1433,Home,Brand_10,57.32,2023-05-04,0
1434,Home,Brand_50,58.21,2021-05-30,0
1435,Fashion,Brand_11,51.0,2023-11-21,0
1436,Home,Brand_88,96.69,2021-11-14,1
1437,Electronics,Brand_79,119.46,2022-01-03,1
1438,Home,Brand_99,52.97,2021-07-23,0
1439,Grocery,Brand_1,11.71,2021-03-02,0
1440,Grocery,Brand_60,10.26,2021-10-05,0
1441,Sports,Brand_56,80.57,2021-05-01,1
1442,Grocery,Brand_99,7.42,2021-06-22,0
1443,Fashion,Brand_4,38.29,2021-09-11,0
1444,Electronics,Brand_58,97.8,2021-04-10,1
1445,Electronics,Brand_60,108.88,2022-05-31,1
1446,Fashion,Brand_2,42.41,2021-07-20,0
1447,Grocery,Brand_46,18.88,2022-04-05,0
1448,Beauty,Brand_50,19.06,2021-11-28,0
1449,Electronics,Brand_13,174.65,2023-01-16,1
1450,Fashion,Brand_73,34.55,2022-07-11,0
1451,Grocery,Brand_22,17.46,2023-03-09,0
1452,Fashion,Brand_67,51.33,2021-04-20,0
1453,Grocery,Brand_22,7.95,2021-06-27,0
1454,Sports,Brand_33,169.17,2022-11-20,1
1455,Home,Brand_8,55.61,2021-06-18,0
1456,Grocery,Brand_63,19.91,2023-11-11,0
1457,Beauty,Brand_2,47.95,2021-12-01,0
1458,Grocery,Brand_82,9.97,2023-11-15,0
1459,Home,Brand_90,139.48,2023-09-30,1
1460,Beauty,Brand_24,28.68,2021-07-12,0
1461,Home,Brand_58,33.49,2021-03-06,0
1462,Electronics,Brand_39,76.27,2021-10-14,1
1463,Electronics,Brand_24,129.98,2022-11-29,1
1464,Fashion,Brand_93,31.36,2022-12-27,0
1465,Sports,Brand_74,131.44,2022-07-11,1
1466,Grocery,Brand_98,13.29,2023-07-06,0
1467,Home,Brand_99,64.8,2022-06-12,1
1468,Electronics,Brand_23,89.27,2023-03-29,1
1469,Fashion,Brand_78,103.61,2021-12-13,1
1470,Fashion,Brand_65,35.32,2023-03-31,0
1471,Electronics,Brand_4,74.49,2022-07-16,1
1472,Fashion,Brand_78,52.51,2022-11-02,0
1473,Sports,Brand_72,86.45,2021-11-06,1
1474,Grocery,Brand_41,10.76,2023-08-19,0
1475,Fashion,Brand_11,46.11,2021-06-21,0
1476,Electronics,Brand_31,141.7,2022-02-09,1
1477,Beauty,Brand_25,56.55,2021-11-01,0
1478,Electronics,Brand_1,131.52,2023-07-07,1
1479,Grocery,Brand_74,13.52,2023-06-26,0
1480,Electronics,Brand_81,95.91,2023-05-31,1
1481,Fashion,Brand_52,65.06,2023-04-25,1
1482,Home,Brand_65,68.64,2022-02-16,1
1483,Home,Brand_63,134.33,2022-01-12,1
1484,Sports,Brand_10,88.05,2022-12-30,1
1485,Beauty,Brand_19,34.21,2021-09-08,0
1486,Home,Brand_76,94.9,2022-03-21,1
1487,Electronics,Brand_5,142.8,2021-01-30,1
1488,Grocery,Brand_15,18.04,2022-08-08,0
1489,Electronics,Brand_60,74.15,2021-04-25,1
1490,Beauty,Brand_3,78.79,2022-01-31,1
1491,Electronics,Brand_94,240.06,2022-03-30,1
1492,Fashion,Brand_97,69.06,2022-10-02,1
1493,Fashion,Brand_41,53.44,2023-11-27,0
1494,Electronics,Brand_2,108.96,2022-08-23,1
1495,Grocery,Brand_76,6.35,2022-05-14,0
1496,Electronics,Brand_11,58.9,2022-10-25,0
1497,Sports,Brand_68,59.97,2021-10-22,0
1498,Sports,Brand_89,129.5,2021-09-01,1
1499,Home,Brand_75,64.46,2021-03-14,1
1500,Grocery,Brand_93,14.98,2023-11-18,0
1501,Home,Brand_45,64.84,2022-06-09,1
1502,Grocery,Brand_50,21.93,2021-11-19,0
1503,Electronics,Brand_11,45.42,2021-03-20,0
1504,Fashion,Brand_22,57.21,2023-07-06,0
1505,Electronics,Brand_2,91.34,2021-02-02,1
