product_id,category,brand,base_price,launch_date,is_premium
1506,Fashion,Brand_23,24.39,2023-03-25,0
1507,Fashion,Brand_89,30.76,2021-08-20,0
1508,Grocery,Brand_36,23.94,2021-02-03,0
1509,Fashion,Brand_78,76.8,2022-01-11,1
1510,Fashion,Brand_9,37.01,2022-04-16,0
1511,Sports,Brand_53,50.99,2021-10-22,0
1512,Electronics,Brand_48,125.59,2021-05-15,1
1513,Sports,Brand_6,100.76,2021-08-28,1
1514,Grocery,Brand_20,7.67,2023-06-15,0
1515,Sports,Brand_99,60.57,2023-06-28,0
1516,Electronics,Brand_96,150.72,2022-05-22,1
1517,Electronics,Brand_96,120.59,2022-12-18,1
1518,Electronics,Brand_24,86.95,2021-06-29,1
1519,Electronics,Brand_43,174.74,2022-07-09,1
1520,Grocery,Brand_95,25.84,2021-05-15,0
1521,Beauty,Brand_7,28.95,2023-07-12,0
1522,Electronics,Brand_60,161.21,2021-10-10,1
1523,Electronics,Brand_49,116.93,2021-03-10,1
1524,Grocery,Brand_28,23.11,2022-03-04,0
1525,Fashion,Brand_32,62.01,2022-04-18,1
1526,Grocery,Brand_94,14.03,2023-06-24,0
1527,Sports,Brand_32,77.05,2022-09-03,1
1528,Electronics,Brand_80,74.69,2021-03-16,1
1529,Fashion,Brand_88,50.2,2021-03-05,0
1530,Home,Brand_16,100.19,2023-11-14,1
1531,Sports,Brand_25,45.69,2022-05-19,0
1532,Beauty,Brand_16,15.81,2022-08-17,0
1533,Grocery,Brand_76,13.83,2021-06-08,0
1534,Fashion,Brand_70,111.85,2022-11-08,1
1535,Grocery,Brand_64,18.29,2023-07-21,0
1536,Sports,Brand_73,94.89,2023-07-26,1
1537,Home,Brand_67,81.89,2021-11-20,1
1538,Grocery,Brand_75,14.91,2022-01-24,0
1539,Electronics,Brand_77,118.35,2021-07-15,1
1540,Grocery,Brand_63,23.51,2021-08-20,0
1541,Electronics,Brand_9,91.63,2021-02-23,1
1542,Home,Brand_49,112.28,2022-04-08,1
1543,Fashion,Brand_81,44.25,2022-01-07,0
1544,Home,Brand_59,103.33,2023-05-07,1
1545,Fashion,Brand_2,32.73,2021-09-24,0
1546,Electronics,Brand_38,65.76,2021-08-05,1
1547,Home,Brand_25,34.71,2021-09-25,0
1548,Home,Brand_95,43.64,2022-09-27,0
1549,Fashion,Brand_87,53.08,2023-10-15,0
1550,Sports,Brand_19,50.05,2023-01-16,0
1551,Grocery,Brand_27,20.88,2021-10-18,0
1552,Home,Brand_65,75.08,2021-01-04,1
1553,Fashion,Brand_15,32.84,2022-01-26,0
1554,Beauty,Brand_89,31.01,2023-01-07,0
1555,Home,Brand_44,65.12,2023-01-02,1
1556,Grocery,Brand_9,17.39,2021-06-08,0
1557,Home,Brand_10,72.93,2023-02-18,1
1558,Electronics,Brand_49,128.9,2023-09-30,1
1559,Beauty,Brand_92,21.69,2021-01-26,0
1560,Grocery,Brand_10,10.88,2021-09-01,0
1561,Fashion,Brand_74,106.46,2021-09-26,1
1562,Beauty,Brand_75,30.82,2022-08-17,0
1563,Home,Brand_28,106.29,2021-09-06,1
1564,Home,Brand_5,172.91,2022-10-12,1
1565,Fashion,Brand_12,49.38,2022-05-15,0
1566,Grocery,Brand_25,18.51,2023-05-26,0
1567,Home,Brand_1,69.15,2023-09-18,1
1568,Beauty,Brand_38,33.22,2023-02-25,0
1569,Beauty,Brand_48,46.26,2023-01-19,0
1570,Fashion,Brand_14,61.24,2021-01-06,0
1571,Beauty,Brand_3,28.74,2022-08-13,0
1572,Beauty,Brand_10,23.05,2022-06-11,0
1573,Sports,Brand_10,75.47,2021-04-28,1
1574,Beauty,Brand_83,18.52,2022-10-16,0
1575,Fashion,Brand_14,50.68,2021-02-04,0
1576,Fashion,Brand_47,31.78,2021-05-21,0
1577,Home,Brand_54,69.16,2022-06-09,1
1578,Home,Brand_87,36.21,2023-01-11,0
1579,Beauty,Brand_24,18.72,2022-03-22,0
1580,Fashion,Brand_40,42.11,2021-07-07,0
1581,Electronics,Brand_21,115.02,2021-07-30,1
1582,Grocery,Brand_67,16.82,2022-11-22,0
1583,Electronics,Brand_64,141.48,2022-09-11,1
1584,Electronics,Brand_82,204.2,2023-09-06,1
1585,Sports,Brand_37,78.6,2022-12-02,1
1586,Beauty,Brand_71,14.83,2022-03-04,0
1587,Electronics,Brand_92,96.99,2021-12-24,1
1588,Electronics,Brand_40,171.53,2021-11-02,1
1589,Beauty,Brand_67,33.18,2023-03-02,0
1590,Home,Brand_70,301.83,2023-01-01,1
1591,Electronics,Brand_88,112.86,2021-04-13,1
1592,Grocery,Brand_48,34.66,2022-11-08,0
1593,Home,Brand_36,86.78,2022-04-26,1
1594,Fashion,Brand_33,55.31,2021-06-05,0
1595,Fashion,Brand_57,35.78,2021-07-22,0
1596,Grocery,Brand_64,24.7,2023-12-13,0
1597,Home,Brand_75,47.94,2021-08-03,0
1598,Electronics,Brand_2,134.85,2023-04-06,1
1599,Fashion,Brand_74,34.7,2023-10-28,0
1600,Home,Brand_95,55.06,2023-04-17,0
1601,Electronics,Brand_9,161.98,2022-09-17,1
1602,Fashion,Brand_11,38.77,2023-11-04,0
1603,Electronics,Brand_80,73.3,2021-08-05,1
1604,Home,Brand_7,48.07,2022-03-30,0
1605,Home,Brand_7,186.91,2022-05-04,1
1606,Grocery,Brand_26,10.39,2022-01-13,0
1607,Grocery,Brand_5,20.75,2021-05-31,0
1608,Fashion,Brand_53,57.05,2021-07-06,0
1609,Beauty,Brand_79,42.28,2022-12-14,0
1610,Electronics,Brand_59,77.47,2022-12-26,1
1611,Electronics,Brand_10,94.22,2022-11-27,1
1612,Fashion,Brand_40,38.78,2023-09-23,0
1613,Grocery,Brand_85,11.17,2021-10-19,0
1614,Fashion,Brand_69,82.63,2022-04-15,1
1615,Sports,Brand_92,108.56,2021-11-25,1
1616,Fashion,Brand_26,44.41,2022-04-12,0
1617,Sports,Brand_47,62.13,2022-11-01,1
1618,Grocery,Brand_7,16.6,2022-07-15,0
1619,Home,Brand_82,72.98,2023-06-27,1
1620,Fashion,Brand_27,31.97,2023-12-06,0
1621,Fashion,Brand_49,86.09,2022-08-26,1
1622,Fashion,Brand_23,47.09,2022-05-03,0
1623,Sports,Brand_93,113.82,2021-05-18,1
1624,Home,Brand_33,51.0,2023-09-13,0
1625,Home,Brand_38,70.48,2021-05-10,1
1626,Sports,Brand_86,75.8,2021-10-25,1
1627,Electronics,Brand_66,157.61,2021-04-24,1
1628,Home,Brand_34,35.86,2021-01-18,0
1629,Fashion,Brand_29,29.62,2021-08-18,0
1630,Grocery,Brand_76,14.58,2022-11-02,0
1631,Home,Brand_12,57.23,2021-04-03,0
1632,Fashion,Brand_99,67.67,2021-03-18,1
1633,Fashion,Brand_19,41.19,2022-10-29,0
1634,Beauty,Brand_28,31.73,2023-11-30,0
1635,Electronics,Brand_3,84.87,2022-06-23,1
1636,Fashion,Brand_1,28.55,2023-11-24,0
1637,Electronics,Brand_97,99.7,2023-03-07,1
1638,Grocery,Brand_43,15.87,2021-08-15,0
1639,Home,Brand_59,113.29,2021-04-08,1
1640,Sports,Brand_32,97.04,2021-08-28,1
1641,Home,Brand_60,53.1,2023-11-13,0
1642,Grocery,Brand_12,23.4,2023-07-17,0
1643,Home,Brand_29,58.59,2021-05-26,0
1644,Sports,Brand_98,83.35,2021-01-25,1
1645,Electronics,Brand_53,187.35,2021-11-29,1
1646,Fashion,Brand_51,62.69,2023-02-13,1
1647,Electronics,Brand_28,49.93,2023-05-03,0
1648,Fashion,Brand_10,63.03,2023-07-31,1
1649,Electronics,Brand_60,206.34,2021-03-09,1
1650,Sports,Brand_64,36.4,2023-12-31,0
1651,Fashion,Brand_79,81.53,2023-04-08,1
1652,Beauty,Brand_43,50.25,2023-02-07,0
1653,Sports,Brand_76,54.37,2022-01-28,0
1654,Beauty,Brand_8,27.99,2022-09-14,0
1655,Sports,Brand_67,91.96,2023-04-28,1
1656,Home,Brand_98,29.22,2022-03-13,0
1657,Home,Brand_34,90.81,2022-12-17,1
1658,Electronics,Brand_72,197.11,2023-11-11,1
1659,Grocery,Brand_81,22.94,2023-11-11,0
1660,Fashion,Brand_63,48.79,2022-05-17,0
1661,Grocery,Brand_20,12.57,2022-05-13,0
1662,Electronics,Brand_15,56.53,2023-07-12,0
1663,Home,Brand_4,160.51,2021-03-28,1
1664,Fashion,Brand_23,34.32,2023-04-08,0
1665,Home,Brand_1,70.24,2021-07-01,1
1666,Electronics,Brand_14,101.31,2022-06-09,1
1667,Sports,Brand_2,71.97,2023-05-31,1
1668,Electronics,Brand_47,100.21,2023-03-22,1
1669,Grocery,Brand_83,12.72,2021-06-30,0
1670,Fashion,Brand_81,86.9,2021-10-03,1
1671,Home,Brand_83,80.72,2023-08-09,1
1672,Home,Brand_63,79.04,2021-03-19,1
1673,Home,Brand_76,81.9,2021-03-29,1
1674,Fashion,Brand_85,41.07,2023-08-29,0
1675,Home,Brand_23,65.8,2022-12-24,1
1676,Grocery,Brand_29,5.92,2023-04-03,0
1677,Sports,Brand_28,63.86,2023-08-24,1
1678,Electronics,Brand_75,121.12,2021-12-08,1
1679,Grocery,Brand_40,35.19,2021-04-02,0
1680,Sports,Brand_79,109.59,2022-01-05,1
1681,Grocery,Brand_4,12.02,2021-04-05,0
1682,Electronics,Brand_28,168.53,2021-04-16,1
1683,Electronics,Brand_76,110.15,2023-06-27,1
1684,Beauty,Brand_83,39.27,2023-03-09,0
1685,Electronics,Brand_74,85.91,2023-11-27,1
1686,Fashion,Brand_75,114.49,2022-04-06,1
1687,Home,Brand_27,74.88,2021-10-18,1
1688,Fashion,Brand_57,53.7,2021-11-25,0
1689,Home,Brand_38,25.15,2022-05-17,0
1690,Fashion,Brand_97,18.63,2023-07-30,0
1691,Home,Brand_37,73.65,2023-02-21,1
1692,Fashion,Brand_81,33.07,2023-06-11,0
1693,Fashion,Brand_27,35.42,2023-02-21,0
1694,Grocery,Brand_97,20.7,2022-01-26,0
1695,Electronics,Brand_11,88.78,2023-12-14,1
1696,Beauty,Brand_87,11.82,2023-03-22,0
1697,Home,Brand_29,68.35,2023-12-06,1
1698,Home,Brand_39,46.12,2023-01-24,0
1699,Electronics,Brand_100,86.96,2021-06-15,1
1700,Electronics,Brand_85,76.35,2022-09-29,1
1701,Electronics,Brand_85,226.78,2021-05-11,1
1702,Electronics,Brand_44,93.91,2021-11-10,1
1703,Grocery,Brand_97,22.47,2021-07-17,0
1704,Fashion,Brand_22,52.65,2021-10-16,0
1705,Fashion,Brand_19,76.51,2023-04-23,1
1706,Electronics,Brand_27,157.28,2021-08-18,1
1707,Sports,Brand_54,69.56,2023-06-28,1
1708,Beauty,Brand_71,29.28,2022-02-01,0
1709,Sports,Brand_83,51.47,2022-08-27,0
1710,Electronics,Brand_25,124.29,2022-02-10,1
1711,Electronics,Brand_70,81.58,2023-08-11,1
1712,Electronics,Brand_11,76.1,2022-10-28,1
1713,Home,Brand_28,88.37,2023-10-14,1
1714,Electronics,Brand_72,171.43,2021-03-29,1
1715,Home,Brand_5,71.9,2023-04-15,1
1716,Sports,Brand_34,50.21,2023-08-07,0
1717,Grocery,Brand_94,8.45,2023-11-05,0
1718,Electronics,Brand_75,96.81,2022-10-21,1
1719,Beauty,Brand_51,53.58,2022-09-18,0
1720,Home,Brand_29,48.37,2023-03-20,0
1721,Electronics,Brand_7,245.6,2021-06-05,1
1722,Home,Brand_68,80.38,2022-04-29,1
1723,Electronics,Brand_39,110.55,2022-04-17,1
1724,Electronics,Brand_2,74.29,2023-03-19,1
1725,Electronics,Brand_70,141.63,2022-08-19,1
1726,Electronics,Brand_88,112.51,2023-08-23,1
1727,Home,Brand_20,130.22,2022-10-03,1
1728,Home,Brand_87,45.83,2021-06-01,0
1729,Beauty,Brand_57,25.68,2021-08-13,0
1730,Fashion,Brand_6,60.55,2022-07-28,0
1731,Electronics,Brand_53,134.37,2022-02-27,1
1732,Grocery,Brand_50,20.42,2022-04-01,0
1733,Beauty,Brand_56,22.72,2021-10-27,0
1734,Home,Brand_70,69.13,2023-07-29,1
1735,Electronics,Brand_52,197.97,2022-10-26,1
1736,Sports,Brand_63,113.02,2021-03-08,1
1737,Fashion,Brand_9,73.34,2021-02-15,1
1738,Fashion,Brand_47,57.31,2021-09-22,0
1739,Fashion,Brand_97,42.42,2022-11-06,0
1740,Fashion,Brand_5,61.27,2021-08-16,1
1741,Beauty,Brand_31,39.65,2022-11-11,0
1742,Electronics,Brand_9,146.12,2022-11-09,1
1743,Grocery,Brand_34,13.72,2022-08-30,0
1744,Home,Brand_2,138.47,2023-02-20,1
1745,Beauty,Brand_98,30.65,2023-11-18,0
1746,Home,Brand_89,54.43,2022-07-24,0
1747,Grocery,Brand_47,16.13,2021-12-23,0
1748,Home,Brand_86,71.32,2023-04-08,1
1749,Home,Brand_33,113.48,2022-12-25,1
1750,Home,Brand_62,66.87,2022-02-19,1
1751,Electronics,Brand_10,119.52,2023-08-06,1
1752,Electronics,Brand_62,95.83,2022-10-03,1
1753,Fashion,Brand_54,42.98,2021-08-31,0
1754,Home,Brand_44,70.34,2022-01-03,1
1755,Home,Brand_22,159.8,2022-07-23,1
1756,Fashion,Brand_14,78.13,2021-07-08,1
1757,Fashion,Brand_54,98.28,2021-01-18,1
1758,Grocery,Brand_23,17.14,2023-08-30,0
1759,Electronics,Brand_63,98.23,2023-02-21,1
1760,Fashion,Brand_100,24.53,2022-07-13,0
1761,Fashion,Brand_28,24.7,2021-07-29,0
1762,Sports,Brand_85,81.94,2021-02-24,1
1763,Electronics,Brand_86,136.97,2022-03-03,1
1764,Electronics,Brand_41,97.59,2022-10-04,1
1765,Fashion,Brand_99,32.03,2023-03-29,0
1766,Beauty,Brand_63,29.34,2021-05-16,0
1767,Fashion,Brand_11,60.73,2022-02-19,0
1768,Sports,Brand_17,64.36,2021-01-15,1
1769,Home,Brand_83,54.01,2023-07-26,0
1770,Electronics,Brand_35,96.69,2023-05-14,1
1771,Grocery,Brand_45,5.27,2023-10-17,0
1772,Home,Brand_32,108.86,2022-03-10,1
1773,Grocery,Brand_26,9.77,2023-03-06,0
1774,Grocery,Brand_56,14.43,2021-10-03,0
1775,Grocery,Brand_18,20.35,2023-01-16,0
1776,Grocery,Brand_82,22.17,2022-12-24,0
1777,Electronics,Brand_10,241.78,2023-01-21,1
1778,Electronics,Brand_43,120.97,2023-07-20,1
1779,Electronics,Brand_34,96.17,2023-08-16,1
1780,Electronics,Brand_84,58.89,2023-06-10,0
1781,Grocery,Brand_78,15.01,2021-01-13,0
1782,Home,Brand_69,85.6,2023-10-12,1
1783,Beauty,Brand_39,38.62,2022-02-18,0
1784,Home,Brand_38,78.81,2021-03-04,1
1785,Home,Brand_3,70.22,2021-08-07,1
1786,Grocery,Brand_85,11.89,2023-09-11,0
1787,Electronics,Brand_33,142.74,2021-01-04,1
1788,Fashion,Brand_59,31.97,2021-03-15,0
1789,Sports,Brand_54,77.29,2022-05-06,1
1790,Grocery,Brand_49,7.97,2022-01-02,0
1791,Grocery,Brand_60,15.1,2021-06-30,0
1792,Electronics,Brand_80,305.81,2021-06-02,1
1793,Fashion,Brand_25,53.73,2021-12-31,0
1794,Home,Brand_44,76.77,2021-01-29,1
1795,Sports,Brand_74,43.86,2022-10-30,0
1796,Electronics,Brand_85,103.48,2022-09-07,1
1797,Beauty,Brand_79,22.95,2023-04-11,0
1798,Electronics,Brand_36,102.4,2021-11-08,1
1799,Fashion,Brand_96,26.49,2023-01-16,0
1800,Beauty,Brand_25,41.33,2022-05-05,0
1801,Fashion,Brand_13,65.46,2023-02-17,1
1802,Sports,Brand_51,63.25,2023-11-22,1
1803,Home,Brand_100,69.73,2022-02-02,1
1804,Electronics,Brand_25,45.33,2023-07-18,0
1805,Sports,Brand_75,55.93,2022-05-19,0
1806,Home,Brand_24,114.92,2023-04-17,1
1807,Fashion,Brand_87,26.19,2021-09-15,0
1808,Fashion,Brand_85,48.11,2021-08-10,0
1809,Sports,Brand_95,97.21,2021-09-25,1
1810,Home,Brand_71,57.11,2022-10-13,0
1811,Electronics,Brand_72,88.94,2022-06-19,1
1812,Fashion,Brand_86,59.43,2021-09-08,0
1813,Beauty,Brand_94,18.39,2021-06-27,0
1814,Home,Brand_53,106.97,2021-03-16,1
1815,Grocery,Brand_39,23.13,2023-08-14,0
1816,Electronics,Brand_3,83.89,2023-02-13,1
1817,Grocery,Brand_72,13.56,2021-02-06,0
1818,Sports,Brand_24,34.24,2021-03-21,0
1819,Sports,Brand_78,69.41,2023-10-16,1
1820,Fashion,Brand_85,75.78,2021-10-01,1
1821,Fashion,Brand_88,38.78,2022-11-06,0
1822,Grocery,Brand_98,10.87,2022-12-17,0
1823,Beauty,Brand_17,17.52,2022-10-10,0
1824,Grocery,Brand_9,10.39,2023-03-24,0
1825,Sports,Brand_3,50.63,2022-05-08,0
1826,Sports,Brand_12,98.34,2023-11-14,1
1827,Beauty,Brand_93,23.93,2022-04-20,0
1828,Sports,Brand_24,70.58,2023-12-22,1
1829,Fashion,Brand_39,36.68,2022-07-25,0
1830,Fashion,Brand_22,49.25,2022-06-14,0
1831,Electronics,Brand_45,114.45,2021-09-22,1
1832,Home,Brand_5,53.42,2022-05-19,0
1833,Grocery,Brand_84,6.61,2021-05-18,0
1834,Electronics,Brand_72,106.74,2021-09-15,1
1835,Home,Brand_65,64.83,2021-05-11,1
1836,Grocery,Brand_84,10.11,2023-08-22,0
1837,Grocery,Brand_95,10.49,2021-07-08,0
1838,Sports,Brand_69,31.03,2022-07-18,0
1839,Grocery,Brand_15,9.13,2021-05-30,0
1840,Grocery,Brand_91,26.44,2021-01-30,0
1841,Sports,Brand_23,76.99,2021-02-10,1
1842,Grocery,Brand_98,11.17,2023-07-16,0
1843,Electronics,Brand_15,144.89,2023-09-21,1
1844,Electronics,Brand_46,83.69,2022-10-04,1
1845,Fashion,Brand_97,50.06,2022-11-11,0
1846,Electronics,Brand_34,116.24,2022-09-11,1
1847,Electronics,Brand_24,102.51,2021-06-19,1
1848,Sports,Brand_41,74.4,2023-05-04,1
1849,Home,Brand_94,98.84,2021-12-16,1
1850,Electronics,Brand_4,99.27,2021-02-28,1
1851,Fashion,Brand_8,29.57,2022-09-26,0
1852,Fashion,Brand_7,59.62,2021-06-23,0
1853,Fashion,Brand_36,92.26,2022-10-18,1
1854,Home,Brand_66,47.76,2021-02-07,0
1855,Home,Brand_96,74.87,2021-12-25,1
1856,Home,Brand_40,89.73,2021-09-03,1
1857,Grocery,Brand_49,21.02,2022-08-13,0
1858,Beauty,Brand_89,36.76,2021-08-30,0
1859,Sports,Brand_69,37.49,2021-03-09,0
1860,Electronics,Brand_19,175.11,2023-02-07,1
1861,Sports,Brand_99,59.51,2021-09-04,0
1862,Electronics,Brand_29,254.34,2022-05-11,1
1863,Home,Brand_82,102.13,2021-01-12,1
1864,Beauty,Brand_100,51.39,2022-01-03,0
1865,Fashion,Brand_36,12.79,2023-11-16,0
1866,Home,Brand_17,56.78,2022-09-30,0
1867,Home,Brand_8,116.58,2023-04-27,1
1868,Home,Brand_95,46.09,2022-06-30,0
1869,Grocery,Brand_94,15.76,2022-03-05,0
1870,Electronics,Brand_18,55.29,2021-03-23,0
1871,Beauty,Brand_14,25.58,2021-08-23,0
1872,Grocery,Brand_17,19.38,2022-01-17,0
1873,Grocery,Brand_15,10.3,2023-01-18,0
1874,Grocery,Brand_82,9.08,2023-04-27,0
1875,Grocery,Brand_68,13.61,2021-05-06,0
1876,Home,Brand_64,76.2,2022-04-04,1
1877,Home,Brand_13,143.57,2021-02-05,1
1878,Grocery,Brand_82,16.19,2023-07-04,0
1879,Electronics,Brand_26,70.36,2023-01-25,1
1880,Beauty,Brand_100,26.73,2023-01-06,0
1881,Electronics,Brand_33,251.34,2022-03-13,1
1882,Grocery,Brand_52,14.43,2023-10-06,0
1883,Fashion,Brand_90,24.83,2022-03-23,0
1884,Fashion,Brand_23,40.61,2021-04-24,0
1885,Home,Brand_66,46.91,2023-04-15,0
1886,Sports,Brand_54,73.57,2023-11-10,1
1887,Fashion,Brand_96,35.7,2022-03-27,0
1888,Electronics,Brand_20,93.85,2021-12-18,1
1889,Grocery,Brand_52,20.09,2022-01-01,0
1890,Beauty,Brand_85,47.13,2021-03-21,0
1891,Fashion,Brand_4,48.64,2021-04-30,0
1892,Grocery,Brand_55,8.25,2023-08-26,0
1893,Fashion,Brand_51,44.24,2022-07-28,0
1894,Grocery,Brand_94,17.68,2021-09-06,0
1895,Fashion,Brand_51,28.63,2022-02-13,0
1896,Sports,Brand_25,99.37,2021-12-06,1
1897,Beauty,Brand_72,39.67,2022-02-19,0
1898,Fashion,Brand_85,26.64,2023-01-05,0
1899,Sports,Brand_1,43.98,2023-11-23,0
1900,Home,Brand_52,70.37,2022-10-21,1
1901,Home,Brand_20,58.26,2022-09-21,0
1902,Electronics,Brand_51,119.09,2022-02-28,1
1903,Electronics,Brand_69,57.68,2022-03-22,0
1904,Beauty,Brand_52,27.22,2021-10-21,0
1905,Grocery,Brand_27,16.14,2021-08-11,0
1906,Fashion,Brand_12,77.7,2022-04-24,1
1907,Home,Brand_96,36.12,2022-12-05,0
1908,Fashion,Brand_5,50.05,2023-01-20,0
1909,Grocery,Brand_82,10.99,2023-01-06,0
1910,Grocery,Brand_72,16.19,2021-07-14,0
1911,Beauty,Brand_40,25.26,2022-06-06,0
1912,Electronics,Brand_19,163.86,2023-04-09,1
1913,Home,Brand_70,117.34,2022-09-07,1
1914,Fashion,Brand_19,29.14,2022-07-22,0
1915,Fashion,Brand_52,56.99,2021-10-13,0
1916,Grocery,Brand_89,15.24,2023-08-18,0
1917,Grocery,Brand_51,9.04,2023-02-17,0
1918,Home,Brand_61,60.06,2022-10-16,0
1919,Fashion,Brand_42,67.08,2023-09-19,1
1920,Grocery,Brand_88,17.14,2022-03-27,0
1921,Home,Brand_23,70.34,2023-02-02,1
1922,Home,Brand_89,100.06,2023-12-25,1
1923,Sports,Brand_86,56.48,2023-11-13,0
1924,Sports,Brand_37,45.28,2023-08-28,0
1925,Home,Brand_90,64.92,2021-06-01,1
1926,Fashion,Brand_35,46.83,2021-08-20,0
1927,Beauty,Brand_57,42.42,2021-08-03,0
1928,Home,Brand_15,154.17,2021-01-30,1
1929,Beauty,Brand_84,56.01,2022-01-25,0
1930,Electronics,Brand_43,120.37,2023-01-15,1
1931,Fashion,Brand_34,45.92,2023-08-23,0
1932,Electronics,Brand_47,79.33,2022-03-01,1
1933,Beauty,Brand_36,28.18,2022-04-29,0
1934,Sports,Brand_57,88.93,2021-07-17,1
1935,Home,Brand_74,47.48,2022-01-19,0
1936,Fashion,Brand_63,21.52,2023-05-12,0
1937,Fashion,Brand_23,49.63,2021-12-24,0
1938,Grocery,Brand_99,9.84,2023-01-16,0
1939,Home,Brand_48,89.27,2022-10-19,1
1940,Electronics,Brand_55,98.3,2023-09-27,1
1941,Grocery,Brand_42,12.37,2021-10-14,0
1942,Electronics,Brand_60,136.46,2022-03-12,1
1943,Beauty,Brand_34,44.45,2022-08-26,0
1944,Electronics,Brand_93,85.92,2021-11-19,1
1945,Sports,Brand_35,137.49,2023-05-28,1
1946,Electronics,Brand_13,128.48,2022-04-01,1
1947,Home,Brand_1,43.68,2022-06-07,0
1948,Beauty,Brand_93,19.53,2022-05-21,0
1949,Fashion,Brand_1,53.53,2022-07-22,0
1950,Electronics,Brand_92,75.44,2021-03-03,1
1951,Fashion,Brand_71,62.52,2022-01-15,1
1952,Fashion,Brand_63,25.18,2022-01-14,0
1953,Sports,Brand_39,85.57,2022-01-03,1
1954,Home,Brand_27,49.5,2021-12-27,0
1955,Home,Brand_83,52.79,2023-11-22,0
1956,Grocery,Brand_64,15.91,2021-08-16,0
1957,Beauty,Brand_7,31.33,2021-09-01,0
1958,Beauty,Brand_81,24.85,2023-04-15,0
1959,Fashion,Brand_46,31.39,2022-07-01,0
1960,Electronics,Brand_96,251.08,2023-06-13,1
1961,Beauty,Brand_7,38.88,2022-06-29,0
1962,Home,Brand_57,73.34,2021-06-18,1
1963,Electronics,Brand_40,193.35,2023-09-04,1
1964,Home,Brand_91,80.77,2021-12-24,1
1965,Electronics,Brand_43,118.83,2022-08-14,1
1966,Electronics,Brand_20,272.44,2022-10-01,1
1967,Grocery,Brand_66,23.93,2021-01-13,0
1968,Grocery,Brand_26,18.45,2023-04-27,0
1969,Electronics,Brand_71,76.23,2021-08-24,1
1970,Fashion,Brand_19,72.92,2022-07-24,1
1971,Home,Brand_92,75.56,2021-11-01,1
1972,Home,Brand_25,74.99,2022-06-24,1
1973,Electronics,Brand_61,198.17,2021-12-23,1
1974,Fashion,Brand_92,38.63,2021-07-31,0
1975,Beauty,Brand_73,55.47,2021-12-12,0
1976,Home,Brand_3,75.47,2023-12-19,1
1977,Home,Brand_88,79.35,2022-06-19,1
1978,Electronics,Brand_7,184.06,2023-07-27,1
1979,Beauty,Brand_48,52.06,2021-02-16,0
1980,Grocery,Brand_28,11.11,2022-06-24,0
1981,Grocery,Brand_53,19.69,2023-11-25,0
1982,Home,Brand_93,49.51,2021-02-22,0
1983,Beauty,Brand_47,26.95,2022-06-27,0
1984,Grocery,Brand_16,25.27,2021-04-20,0
1985,Electronics,Brand_2,129.99,2021-01-07,1
1986,Fashion,Brand_30,41.39,2022-11-05,0
1987,Beauty,Brand_35,23.72,2022-01-27,0
1988,Electronics,Brand_66,185.56,2023-12-28,1
1989,Fashion,Brand_83,53.86,2023-10-23,0
1990,Home,Brand_12,80.41,2021-08-20,1
1991,Grocery,Brand_12,33.14,2023-05-25,0
1992,Home,Brand_14,29.21,2022-08-25,0
1993,Home,Brand_56,46.42,2022-09-06,0
1994,Sports,Brand_100,69.02,2022-06-19,1
1995,Fashion,Brand_3,70.87,2022-06-15,1
1996,Home,Brand_39,113.75,2022-07-07,1
1997,Electronics,Brand_78,141.47,2022-06-19,1
1998,Electronics,Brand_34,145.15,2021-10-21,1
1999,Fashion,Brand_94,22.88,2023-08-11,0
2000,Electronics,Brand_72,117.77,2021-01-15,1
